Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/3/2025 2:33:59 PM	10.19	3.91	3.36	2.62	0.00	0.00	0.00	0.00	20.09	58.47	-0.72	26.49	5402	3912	1512	79	0	0	0	0	10904	106.66	20.35	7.54	37.19	26.95	37.65	69.09	0.93	29.86	31.70
7/3/2025 2:34:02 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	53.62	-0.86	27.40	0	0	0	0	0	0	0	0	0	97.81	-0.86	-0.48	0.67	-0.15	1.84	0.51	0.92	29.87	31.72
7/3/2025 2:34:04 PM	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.08	0.39	48.86	-0.86	27.45	0	393	0	0	0	0	0	0	393	89.14	-4.28	-0.08	3.32	2.87	5.53	0.74	0.92	29.93	31.78
7/3/2025 2:34:07 PM	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.04	0.46	49.36	-0.85	27.44	0	463	0	0	0	0	0	0	463	90.05	0.23	1.72	4.03	2.90	4.03	-1.91	0.92	29.89	31.69
7/3/2025 2:34:10 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.60	-0.85	27.47	0	0	0	0	0	0	0	0	0	72.25	-3.07	-2.75	0.36	-1.99	1.84	2.44	0.92	29.90	31.77
7/3/2025 2:34:13 PM	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.27	0.12	37.30	-0.83	27.52	0	122	0	0	0	0	0	0	122	68.05	0.96	-0.46	3.20	6.04	2.97	-0.99	0.92	29.90	31.78
7/3/2025 2:34:15 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.86	-0.85	27.54	0	0	0	0	0	0	0	0	0	92.78	-9.44	-6.12	-0.88	-0.93	1.64	1.31	0.92	29.94	31.75
7/3/2025 2:34:18 PM	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	40.62	-0.84	27.62	0	10	0	0	0	0	0	0	10	74.12	-4.70	-0.20	4.32	2.45	1.71	-4.96	0.92	29.96	31.85
7/3/2025 2:34:21 PM	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.45	35.52	-0.85	27.62	0	450	0	0	0	0	0	0	450	64.81	2.16	-5.12	4.92	0.95	4.05	-0.79	0.92	29.95	31.83
7/3/2025 2:34:24 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	31.02	-0.84	27.60	0	0	0	0	0	0	0	0	0	56.61	0.41	-1.57	0.67	2.95	2.78	-0.23	0.92	29.94	31.80
7/3/2025 2:34:26 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.71	-0.84	27.60	0	0	0	0	0	0	0	0	0	46.94	-5.44	-0.19	3.68	-1.84	0.29	2.02	0.92	29.92	31.82
7/3/2025 2:34:29 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.76	-0.86	27.64	0	0	0	0	0	0	0	0	0	39.72	-0.73	-2.36	0.16	-1.73	1.70	-3.02	0.92	29.93	31.77
7/3/2025 2:34:31 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.80	-0.85	27.65	0	0	0	0	0	0	0	0	0	45.27	-1.39	1.83	3.87	-1.88	1.17	0.87	0.92	29.96	31.88
7/3/2025 2:34:34 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	22.30	-0.84	27.66	0	0	0	0	0	0	0	0	0	40.70	-1.14	1.08	-1.74	1.04	2.23	1.31	0.92	29.98	31.83
7/3/2025 2:35:51 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	60.52	-0.85	26.93	0	0	0	0	0	0	0	0	0	110.40	1.14	-4.79	-1.14	1.52	6.08	-4.11	0.92	29.34	31.56
7/3/2025 2:35:54 PM	0.00	0.00	0.65	0.30	0.00	0.00	0.00	0.00	0.94	44.39	-0.84	26.83	0	0	291	9	0	0	0	0	300	80.99	5.05	-0.04	2.12	0.82	5.17	4.14	0.92	29.34	31.59
7/3/2025 2:35:57 PM	0.00	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.43	58.02	-0.85	26.64	0	429	0	0	0	0	0	0	429	105.84	-1.56	-0.64	5.07	0.69	3.60	0.41	0.92	29.35	31.61
7/3/2025 2:35:59 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	53.77	-0.84	26.41	0	0	0	0	0	0	0	0	0	98.10	0.55	0.17	0.26	3.31	4.67	0.57	0.92	29.41	31.61
7/3/2025 2:36:02 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	54.51	-0.85	26.50	0	0	0	0	0	0	0	0	0	99.43	-3.88	-1.82	1.62	0.98	1.25	0.07	0.92	29.45	31.66
7/3/2025 2:36:05 PM	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	1.68	60.81	-0.84	26.61	0	1680	0	0	0	0	0	0	1680	110.92	1.37	0.09	11.91	-1.19	5.82	-1.42	0.92	29.45	31.66
7/3/2025 2:36:08 PM	0.91	0.01	0.00	0.07	0.00	0.00	0.00	0.00	0.99	62.00	-0.85	26.75	483	10	0	2	0	0	0	0	495	113.09	0.59	1.98	3.22	1.53	3.85	4.26	0.92	29.48	31.66
7/3/2025 2:36:10 PM	1.15	1.28	0.00	0.00	0.00	0.00	0.00	0.22	2.43	62.62	-0.84	26.84	610	1281	0	0	0	0	0	0	1892	114.23	1.55	-1.56	5.70	7.64	11.22	5.68	0.92	29.50	31.67
